! AeroDyn v15 airfoil data file
! Generated from airfoilprep.py modified by D. Kim (Mar 14th, 2022) 
! start all comment lines with ! 
! ------------------------------------------------------------------------------
"DEFAULT"       InterpOrd    ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=1]
! ------------------------------------------------------------------------------
! 0.20          RelThickness ! The non-dimensional thickness of the airfoil (thickness/chord) [only used if UAMod=7] [default=0.2] (-)
  1             NonDimArea   ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
  103           NumCoords    ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
  0.25       0
! Airfoil: 
!  x/c        y/c
1.0013383 -0.0000002
0.9810012 0.0055445
0.9606969 0.0112240
0.9402849 0.0164798
0.9196629 0.0208470
0.8988046 0.0238527
0.8777679 0.0251065
0.8566980 0.0247130
0.8356888 0.0230574
0.8147779 0.0203601
0.7940116 0.0167372
0.7734072 0.0122962
0.7529642 0.0071468
0.7326804 0.0014066
0.7125478 -0.0048223
0.6925369 -0.0114346
0.6726192 -0.0183376
0.6527676 -0.0254429
0.6329543 -0.0326591
0.6131563 -0.0399085
0.5933438 -0.0471177
0.5734882 -0.0542123
0.5535707 -0.0611256
0.5335730 -0.0677918
0.5134788 -0.0741501
0.4932726 -0.0801433
0.4729403 -0.0857175
0.4524795 -0.0908185
0.4318978 -0.0953990
0.4112035 -0.0994115
0.3904053 -0.1028111
0.3695122 -0.1055564
0.3485330 -0.1076059
0.3274855 -0.1088993
0.3064040 -0.1093741
0.2853257 -0.1090159
0.2642891 -0.1077577
0.2433332 -0.1055684
0.2224907 -0.1024525
0.2017994 -0.0984280
0.1813025 -0.0935081
0.1610326 -0.0877239
0.1410254 -0.0810840
0.1213251 -0.0735854
0.1019890 -0.0651964
0.0830846 -0.0558550
0.0647429 -0.0454594
0.0471654 -0.0338523
0.0306527 -0.0207566
0.0158475 -0.0057836
0.0040597 0.0116401
-0.0013431 0.0318221
0.0042981 0.0519051
0.0164567 0.0690463
0.0316272 0.0836795
0.0485077 0.0962916
0.0664874 0.1072857
0.0852250 0.1169384
0.1045039 0.1254476
0.1241984 0.1329629
0.1442092 0.1396014
0.1644582 0.1454550
0.1849024 0.1505914
0.2055023 0.1550713
0.2262239 0.1589340
0.2470455 0.1622071
0.2679491 0.1649151
0.2889200 0.1670630
0.3099417 0.1686621
0.3309979 0.1697188
0.3520714 0.1702297
0.3731487 0.1702157
0.3942190 0.1696483
0.4152710 0.1685591
0.4362930 0.1669657
0.4572724 0.1648777
0.4781988 0.1623286
0.4990659 0.1593587
0.5198748 0.1560065
0.5406298 0.1523221
0.5613352 0.1483529
0.5819943 0.1441417
0.6026103 0.1397294
0.6231854 0.1351421
0.6437273 0.1304089
0.6642386 0.1255436
0.6847230 0.1205649
0.7051830 0.1154853
0.7256207 0.1103167
0.7460392 0.1050744
0.7664400 0.0997643
0.7868269 0.0944011
0.8072029 0.0889959
0.8275693 0.0835546
0.8479296 0.0780902
0.8682861 0.0726118
0.8886406 0.0671266
0.9089950 0.0616407
0.9293471 0.0561464
0.9496871 0.0506066
0.9697618 0.0442207
0.9856677 0.0308886
! ------------------------------------------------------------------------------
"unused"        BL_file      ! The file name including the boundary layer characteristics of the profile. Unused if the aeroacoustic module is not called.
  11        	NumTabs      ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
! data for table	1         
! ------------------------------------------------------------------------------
  0.200000  	Re           ! Reynolds number in millions
  0.000000  	UserProp     ! User property (control) setting
Flase           InclUAdata   ! Is unsteady aerodynamics data included in this table? If TRUE, then include UA coefficients below this line. Any missing coefficients will be calculated internally.
! Table of aerodynamics coefficients
  361       	NumAlf       ! Number of data lines in the following table
!Alpha      Cl          Cd          Cm/Cp
!(deg)      (-)         (-)         (-)
-180.000000	0.000000  	0.001000  	-6.684400 
-179.000000	0.045029  	0.001000  	-6.684400 
-178.000000	0.090058  	0.001000  	-6.684400 
-177.000000	0.135087  	0.001000  	-6.684400 
-176.000000	0.180115  	0.001000  	-6.684400 
-175.000000	0.225144  	0.001000  	-6.684400 
-174.000000	0.270173  	0.001000  	-6.684400 
-173.000000	0.315202  	0.001000  	-6.684400 
-172.000000	0.360231  	0.001000  	-6.684400 
-171.000000	0.405260  	0.001000  	-6.684400 
-170.000000	0.450288  	0.001000  	-6.684400 
-169.000000	0.495317  	0.001000  	-6.684400 
-168.000000	0.540346  	0.008370  	-6.684400 
-167.000000	0.585375  	0.016968  	-6.684400 
-166.000000	0.630404  	0.028616  	-6.684400 
-165.000000	0.675433  	0.040465  	-6.684400 
-164.000000	0.720462  	0.053518  	-6.684400 
-163.000000	0.765490  	0.066958  	-6.684400 
-162.000000	0.810519  	0.081362  	-6.684400 
-161.000000	0.855548  	0.096321  	-6.684400 
-160.000000	0.900577  	0.112017  	-6.684400 
-159.000000	0.945606  	0.128415  	-6.684400 
-158.000000	0.990635  	0.145339  	-6.684400 
-157.000000	1.035663  	0.163089  	-6.684400 
-156.000000	1.080692  	0.181169  	-6.684400 
-155.000000	1.125721  	0.200177  	-6.684400 
-154.000000	1.170750  	0.219340  	-6.684400 
-153.000000	1.144278  	0.240168  	-6.684400 
-152.000000	1.117806  	0.260996  	-6.684400 
-151.000000	1.091335  	0.281824  	-6.684400 
-150.000000	1.064863  	0.302652  	-6.684400 
-149.000000	1.040938  	0.324313  	-6.684400 
-148.000000	1.020408  	0.347085  	-6.684400 
-147.000000	0.999877  	0.369858  	-6.684400 
-146.000000	0.979347  	0.392630  	-6.684400 
-145.000000	0.958817  	0.415402  	-6.684400 
-144.000000	0.940904  	0.439353  	-6.684400 
-143.000000	0.923427  	0.463500  	-6.684400 
-142.000000	0.905950  	0.487648  	-6.684400 
-141.000000	0.888473  	0.511795  	-6.684400 
-140.000000	0.871387  	0.536164  	-6.684400 
-139.000000	0.855277  	0.561084  	-6.684400 
-138.000000	0.839167  	0.586005  	-6.684400 
-137.000000	0.823057  	0.610925  	-6.684400 
-136.000000	0.806947  	0.635846  	-6.684400 
-135.000000	0.791089  	0.660875  	-6.684400 
-134.000000	0.775333  	0.685948  	-6.684400 
-133.000000	0.759576  	0.711020  	-6.684400 
-132.000000	0.743819  	0.736093  	-6.684400 
-131.000000	0.728027  	0.761098  	-6.684400 
-130.000000	0.712023  	0.785699  	-6.684400 
-129.000000	0.696020  	0.810300  	-6.684400 
-128.000000	0.680017  	0.834901  	-6.684400 
-127.000000	0.664014  	0.859502  	-6.684400 
-126.000000	0.647685  	0.883485  	-6.684400 
-125.000000	0.631113  	0.907003  	-6.684400 
-124.000000	0.614541  	0.930522  	-6.684400 
-123.000000	0.597969  	0.954040  	-6.684400 
-122.000000	0.581397  	0.977559  	-6.684400 
-121.000000	0.564132  	0.999413  	-6.684400 
-120.000000	0.546867  	1.021266  	-6.684400 
-119.000000	0.529602  	1.043120  	-6.684400 
-118.000000	0.512337  	1.064974  	-6.684400 
-117.000000	0.494786  	1.085883  	-6.684400 
-116.000000	0.476853  	1.105532  	-6.684400 
-115.000000	0.458920  	1.125182  	-6.684400 
-114.000000	0.440986  	1.144831  	-6.684400 
-113.000000	0.423053  	1.164481  	-6.684400 
-112.000000	0.404668  	1.181828  	-6.684400 
-111.000000	0.386206  	1.198790  	-6.684400 
-110.000000	0.367745  	1.215753  	-6.684400 
-109.000000	0.349284  	1.232716  	-6.684400 
-108.000000	0.330739  	1.248792  	-6.684400 
-107.000000	0.311981  	1.262654  	-6.684400 
-106.000000	0.293223  	1.276516  	-6.684400 
-105.000000	0.274466  	1.290379  	-6.684400 
-104.000000	0.255708  	1.304241  	-6.684400 
-103.000000	0.236955  	1.315649  	-6.684400 
-102.000000	0.218204  	1.326076  	-6.684400 
-101.000000	0.199453  	1.336503  	-6.684400 
-100.000000	0.180701  	1.346929  	-6.684400 
-99.000000	0.162002  	1.356830  	-6.684400 
-98.000000	0.143615  	1.363575  	-6.684400 
-97.000000	0.125227  	1.370320  	-6.684400 
-96.000000	0.106840  	1.377064  	-6.684400 
-95.000000	0.088453  	1.383809  	-6.684400 
-94.000000	0.070501  	1.388362  	-6.684400 
-93.000000	0.052876  	1.391272  	-6.684400 
-92.000000	0.035251  	1.394181  	-6.684400 
-91.000000	0.017625  	1.397091  	-6.684400 
-90.000000	0.000000  	1.400000  	-6.684400 
-89.000000	-0.017625 	1.397091  	-6.684400 
-88.000000	-0.035251 	1.394181  	-6.684400 
-87.000000	-0.052876 	1.391272  	-6.684400 
-86.000000	-0.070501 	1.388362  	-6.684400 
-85.000000	-0.088453 	1.383809  	-6.684400 
-84.000000	-0.106840 	1.377064  	-6.684400 
-83.000000	-0.125227 	1.370320  	-6.684400 
-82.000000	-0.143615 	1.363575  	-6.684400 
-81.000000	-0.162002 	1.356830  	-6.684400 
-80.000000	-0.180701 	1.346929  	-6.684400 
-79.000000	-0.199453 	1.336503  	-6.684400 
-78.000000	-0.218204 	1.326076  	-6.684400 
-77.000000	-0.236955 	1.315649  	-6.684400 
-76.000000	-0.255708 	1.304241  	-6.684400 
-75.000000	-0.274466 	1.290379  	-6.684400 
-74.000000	-0.293223 	1.276516  	-6.684400 
-73.000000	-0.311981 	1.262654  	-6.684400 
-72.000000	-0.330739 	1.248792  	-6.684400 
-71.000000	-0.349284 	1.232716  	-6.684400 
-70.000000	-0.367745 	1.215753  	-6.684400 
-69.000000	-0.386206 	1.198790  	-6.684400 
-68.000000	-0.404668 	1.181828  	-6.684400 
-67.000000	-0.423053 	1.164481  	-6.684400 
-66.000000	-0.440986 	1.144831  	-6.684400 
-65.000000	-0.458920 	1.125182  	-6.684400 
-64.000000	-0.476853 	1.105532  	-6.684400 
-63.000000	-0.494786 	1.085883  	-6.684400 
-62.000000	-0.512337 	1.064974  	-6.684400 
-61.000000	-0.529602 	1.043120  	-6.684400 
-60.000000	-0.546867 	1.021266  	-6.684400 
-59.000000	-0.564132 	0.999413  	-6.684400 
-58.000000	-0.581397 	0.977559  	-6.684400 
-57.000000	-0.597969 	0.954040  	-6.684400 
-56.000000	-0.614541 	0.930522  	-6.684400 
-55.000000	-0.631113 	0.907003  	-6.684400 
-54.000000	-0.647685 	0.883485  	-6.684400 
-53.000000	-0.664014 	0.859502  	-6.684400 
-52.000000	-0.680017 	0.834901  	-6.684400 
-51.000000	-0.696020 	0.810300  	-6.684400 
-50.000000	-0.712023 	0.785699  	-6.684400 
-49.000000	-0.728027 	0.761098  	-6.684400 
-48.000000	-0.743819 	0.736093  	-6.684400 
-47.000000	-0.759576 	0.711020  	-6.684400 
-46.000000	-0.775333 	0.685948  	-6.684400 
-45.000000	-0.791089 	0.660875  	-6.684400 
-44.000000	-0.806947 	0.635846  	-6.684400 
-43.000000	-0.823057 	0.610925  	-6.684400 
-42.000000	-0.839167 	0.586005  	-6.684400 
-41.000000	-0.855277 	0.561084  	-6.684400 
-40.000000	-0.871387 	0.536164  	-6.684400 
-39.000000	-0.888473 	0.511795  	-6.684400 
-38.000000	-0.905950 	0.487648  	-6.684400 
-37.000000	-0.923427 	0.463500  	-6.684400 
-36.000000	-0.940904 	0.439353  	-6.684400 
-35.000000	-0.958817 	0.415402  	-6.684400 
-34.000000	-0.979347 	0.392630  	-6.684400 
-33.000000	-0.999877 	0.369858  	-6.684400 
-32.000000	-1.020408 	0.347085  	-6.684400 
-31.000000	-1.040938 	0.324313  	-6.684400 
-30.000000	-1.064863 	0.302652  	-6.684400 
-29.000000	-1.091335 	0.281824  	-6.684400 
-28.000000	-1.117806 	0.260996  	-6.684400 
-27.000000	-1.144278 	0.240168  	-6.684400 
-26.000000	-1.170750 	0.219340  	-6.684400 
-25.000000	-1.099872 	0.210888  	-6.684400 
-24.000000	-1.028994 	0.202435  	-6.684400 
-23.000000	-0.958116 	0.193982  	-6.684400 
-22.000000	-0.887238 	0.185530  	-6.684400 
-21.000000	-0.816359 	0.177077  	-6.684400 
-20.000000	-0.745481 	0.168625  	-6.684400 
-19.000000	-0.674603 	0.160173  	-6.684400 
-18.000000	-0.603725 	0.151720  	-6.684400 
-17.000000	-0.532847 	0.143267  	-6.684400 
-16.000000	-0.461969 	0.134815  	-6.684400 
-15.000000	-0.391091 	0.126362  	-6.684400 
-14.000000	-0.320213 	0.117910  	-6.684400 
-13.000000	-0.249334 	0.109457  	-6.684400 
-12.000000	-0.178456 	0.101005  	-5.969600 
-11.000000	-0.107578 	0.092552  	-3.467800 
-10.000000	-0.036700 	0.084100  	-0.966000 
-9.000000 	0.114600  	0.084210  	-0.813400 
-8.000000 	0.186600  	0.079440  	-0.863300 
-7.000000 	0.249600  	0.074600  	-0.909000 
-6.000000 	0.292600  	0.068625  	-0.942750 
-5.000000 	0.335600  	0.062650  	-0.976500 
-4.000000 	0.366100  	0.055680  	-1.003000 
-3.000000 	0.361400  	0.048940  	-1.011900 
-2.000000 	0.461900  	0.048510  	-1.085700 
-1.000000 	0.513200  	0.044770  	-1.130400 
0.000000  	0.591400  	0.041210  	-1.193300 
1.000000  	0.698300  	0.038410  	-1.280400 
